collection||Sahih Muslim
hadith|2888c|Передают со слов Абу Бакры о том, что Пророк ﷺ сказал: «Если два мусульманина (сойдутся в бою) и один из них поднимет оружие против своего брата, то они находятся на краю геенны. Если же один из них убьёт своего товарища, то они попадут туда вместе»
hadith|2888d|
hadith|157i|
hadith|157j|
chapter||
hadith|2889a|
hadith|2889b|
hadith|2890a|
hadith|2890b|
chapter||
hadith|2891a|
hadith|2891b|
hadith|2891c|
hadith|2891d|
hadith|2891e|
hadith|2892|
chapter||
hadith|144d|
hadith|144e|
hadith|144f|
hadith|2893|
chapter||
hadith|2894a|
hadith|2894b|
hadith|2894c|
hadith|2894d|
hadith|2895|
hadith|2896|
chapter||
hadith|2897|
chapter||
hadith|2898a|
hadith|2898b|
chapter||
hadith|2899a|
hadith|2899b|
hadith|2899c|
chapter||
hadith|2900|
chapter||
hadith|2901a|
hadith|2901b|
hadith|2901c|
hadith|2901d|
chapter||
hadith|2902|
chapter||
hadith|2903|
hadith|2904|
chapter||
hadith|2905a|
hadith|2905b|
hadith|2905c|
hadith|2905d|
hadith|2905e|
hadith|2905f|Сообщается, что (однажды) Салим ибн ‘Абдуллах ибн ‘Умар сказал: О жители Ирака, что заставляет вас спрашивать о мелочах в то время, когда вы совершаете тяжкие грехи? Я слышал, как мой отец ‘Абдуллах ибн ‘Умар сказал: Я слышал, как Посланник Аллаха ﷺ ска­зал: «Поистине, бедствие придёт оттуда», после чего он указал рукой на восток, где появятся края головы шайтана. «Вы рубите друг другу головы, а ведь когда Муса (нечаянно) убил человека из рода фара­она, Всемогущий и Великий Аллах сказал ему: “(Потом) ты убил человека, и Мы избавили тебя от скорби и подвергли (трудному) испытанию” (Та Ха, 20:40)»
chapter||
hadith|2906|
hadith|2907a|
hadith|2907b|
chapter||
hadith|157k|
hadith|157L|
hadith|2908a|
hadith|2908b|
hadith|2909a|
hadith|2909b|
hadith|2909c|
hadith|2910|
hadith|2911|Передают со слов Абу Хурайры, да будет доволен им Аллах, что Пророк ﷺ сказал: «День и ночь не исчезнут до тех пор, пока к власти не придёт человек по прозвищу Джахджах»
hadith|2912a|
hadith|2912b|
hadith|2912c|
hadith|2912d|
hadith|2912e|
hadith|2913a|
hadith|2913b|
hadith|2914|
hadith|2913/2914a|
hadith|2913/2914b|
hadith|2915a|
hadith|2915b|
hadith|2916a|
hadith|2916b|
hadith|2916c|
hadith|2917|
hadith|2918a|
hadith|2918b|
hadith|2919a|
hadith|2919b|
hadith|2919c|
hadith|2920a|
hadith|2920b|
hadith|2921a|
hadith|2921b|
hadith|2921c|
hadith|2921d|
hadith|2922|
hadith|2923a|
hadith|2923b|
hadith|157m|
hadith|157n|
chapter||
hadith|2924a|
hadith|2924b|
hadith|2925|
hadith|2926|
hadith|2927a|
hadith|2927b|
hadith|2927c|
hadith|2928a|
hadith|2928b|Передают со слов Абу Са‘ида аль-Худри о том, что Ибн Сайяд спросил Пророка ﷺ о том, какова земля в Раю, и (Пророк ﷺ) сказал: «Она бела, как чистая мука, и (благоуханна), как чистый мускус»
hadith|2929|Сообщается, что Мухаммад ибн аль-Мункадир сказал: «Услышав, как Джабир ибн ‘Абдуллах клянётся Аллахом, что Ибн ас-Сàид был Лжецом (ад-даджжаль), я спросил его: “Ты клянёшься (в этом) Аллахом?” (В ответ на это) он сказал: “Поистине, я слышал, как в этом же поклялся ‘Умар в присутствии Пророка ﷺ и Пророк ﷺ не стал порицать его”»
hadith|2930a,2931,169d|
hadith|2930b|Ибн Шихаб (аз-Зухри) передал со слов Салима ибн ‘Абдуллах о том, что ‘Абдуллах ибн ‘Умар сказал: «(Однажды) Посланник Аллаха ﷺ и ещё несколько человек, среди которых был и ‘Умар ибн аль-Хаттаб, да будет доволен Аллах ими обоими, чтобы найти Ибн Сайяда, который в то время был близок к совершеннолетию. (Они уви­дели, что тот) играет с другими мальчиками возле укрепления (рода) бану магъаля …», и далее он передал хадис похожий на хадис Юнуса, пока не дошёл до хадиса ‘Умара ибн Сабита, и в хадисе от Я‘къуба он сказал: «Убайй сказал то есть при его словах: “Не побес­покой она его, (всё) было бы ясно” “Если бы его не побес­покоила мать, выяснилось бы его дело”»
hadith|2930c|Салим передал со слов Ибн ‘Умара о том, что (однажды) По­сланник Аллаха ﷺ и ещё несколько человек из числа его сподвижников, среди которых был и ‘Умар ибн аль-Хаттаб, да будет доволен Аллах ими обоими, проходил мимо Ибн Сайяда, который будучи мальчиком играл с (другими) мальчиками возле укрепления (рода) бану магъаля …, и далее он передал смысл хадиса Юнуса и Салиха, исключая то, что ‘Абд бин Хумайд не упомянул хадис Ибн ‘Умара, (в котором сказано, что) Пророк, да благословит его Аллах и приветствует, отправился с Убайй ибн Ка‘бом в пальмовую рощу
hadith|2932a|
hadith|2932b|Ибн Аун передал, что Нафи‘, часто упоминавший об Ибн Сайяде, сказал, что Ибн ‘Умар сказал: «Я встречался с ним дважды. Встре­тив его (в первый раз), я спросил одного из (своих спутников): “Так вы говорите, что это он и есть?” Тот сказал: “Нет, клянусь Аллахом!” Я ска­зал: “Клянусь Аллахом, ты солгал мне! Один из вас сообщил мне, что (этот человек) не умрёт, пока не станет самым богатым и многодет­ным из вас, но сегодня они утверждали, что так оно и есть. Мы погово­рили, а потом я расстался с ним. (Когда же) я встретился с ним во вто­рой раз, (оказалось, что) его глаз опух и выдавался вперёд. Я спросил: “Когда с твоим глазом (случилось) то, что я вижу?”Он сказал: “Не знаю”. Я сказал: “Не знаешь? Но (ведь этот глаз находится) в твоей голове!” Он сказал: “Если бы Аллах пожелал, Он создал бы его на этом твоём посохе”, и (издал звук), подобный самому громкому храпению осла, какое я только слышал. А потом один из моих спутников утверждал, что я (так сильно) ударил его посохом, который у меня был, что (посох) сломался, я же, клянусь Аллахом, и не (помню этого)».(Нафи‘ сказал): После этого (Ибн ‘Умар) пришёл к матери правоверных (Хафсе) и рассказал ей (об этом). Она сказала: «А чего ты хочешь? Разве ты не знаешь, что (Пророк ﷺ) сказал: “Первым, что побудит его выйти к людям, будет гнев, который им овладеет”?»
