collection||Sahih Muslim
hadith|31|Telah menceritakan kepada kami [Zuhair bin Harb] telah menceritakan kepada kami [Umar bin Yunus al-Hanafi] telah menceritakan kepada kami [Ikrimah bin Ammar] dia berkata, telah menceritakan kepada kami [Abu Katsir] dia berkata, telah menceritakan kepada kami [Abu Hurairah] dia berkata, "Dalam sebuah peperangan kami pernah duduk-duduk mengitari Rasulullah shallallahu 'alaihi wasallam, dan bersama kami ada Abu Bakar dan Umar. Lalu beliau beranjak pergi dari sekeliling kami dan terlambat untuk kembali sampai-sampai kami khawatir kalau beliau tertangkap oleh musuh atau tertimpa musibah. Kami semua sangat khawatir, dan orang yang paling mengkhawatirkan keadaan beliau adalah aku. Maka aku pun berdiri dan keluar untuk mencari Rasulullah shallallahu 'alaihi wasallam hingga sampai pada sebuah kebun milik kaum anshar dari bani Najjar. Akupun mengitarinya dengan harapan akan mendapatkan sebuah pintu masuk, namun aku tidak mendapatkannya. Dan ternyata ada sebuah aliran sungai dari luar kebun yang masuk dari sebuah pojok kebun. Maka akupun berusaha masuk sebagaimana seekor musang berusaha masuk melalui sebuah lobang sempit. Dan aku pun menemukan Rasulullah shallallahu 'alaihi wasallam. Beliau berseru: 'Abu Hurairah! ' Akupun menjawab, 'Ya, wahai Rasulullah."Ada apa?", tanya beliau. Aku menjawab, "Begini wahai Rasul, engkau tadi sedang bersama-sama dengan kami, lalu tiba-tiba engkau pergi meninggalkan kami dan lama tidak kembali hingga kami pun sangat khawatir akan keselamatanmu, terutama aku wahai Rasul. Maka akupun berusaha memasuki kebun ini dari sebuah lobang yang sangat sempit sebagaimana seekor musang, dan mereka (para sahabat yang lain) ada di belakangku. Sambil berkata beliau memberikan kedua sandalnya kepadaku: 'Wahai Abu Hurairah, bawalah kedua sandalku ini, dan siapapun yang kau temui di balik kebun ini ia bersaksi bahwa tidak tuhan (yang berhak disembah) selain Allah dan ia menancapkan keyakinan ini dalam hatinya, maka berilah kabar gembira kepadanya dengan surga.' Dan kebetulan orang yang pertama kali bertemu denganku ialah Umar, maka iapun bertanya, 'Ada apa dengan kedua sandal itu wahai Abu Hurairah? ' Aku menjawab, 'Ini adalah kedua sandal Rasulullah shallallahu 'alaihi wasallam, beliau menyuruhku untuk membawanya dan menyampaikan kabar gembira surga kepada orang yang pertama kali bertemu denganku sedang ia bersaksi bahwa tiada tuhan (yang berhak disembah) selain Allah, dan ia menyakininya dengan hatinya.' Maka Umar pun memukulku dengan tangannya tepat di tengah-tengah dadaku (ulu hati-pent) hingga aku jatuh duduk, lalu berkata, 'Kembalilah wahai Abu Hurairah! ' Maka akupun kembali menemui Rasulullah dengan wajah menahan tangis, dan ternyata Umar saat itu juga mengikutiku. Seketika itu Rasulullah shallallahu 'alaihi wasallam bertanya: 'Ada apa denganmu wahai Abu Hurairah? ' Aku menjawab, 'Aku telah bertemu dengan Umar, lalu aku kabarkan kepadanya mengenai apa yang telah engkau perintahkan kepadaku namun tiba-tiba ia memukulku dengan keras tepat di ulu hatiku hingga aku jatuh lunglai, setelah itu dia berkata, 'Kembalilah! ' Maka Rasul pun berkata: 'Wahai Umar, kenapa kamu berbuat demikian? ' Umar menjawab, 'Wahai Rasulullah, apa benar engkau telah mengutus Abu Hurairah dengan kedua sandalmu itu dan menyuruhnya memberi kabar gembira dengan surga bagi orang yang pertama kali ditemuinya sedang ia bersaksi bahwa tiada tuhan (yang berhak disembah) selain Allah dengan keyakinan yang mantap dalam hatinya? ' Beliau menjawab: 'Ya, benar.' Umar berkata, 'Sebaiknya engkau tidak berbuat demikian wahai Rasulullah, karena sesungguhnya aku sangat khawatir kalau-kalau manusia akan bergantung padanya, dan biarkanlah mereka melaksanakan amalan-amalan yang baik.' Rasulullah shallallahu 'alaihi wasallam berkata (kepada Abu Hurairah-pent): 'Biarkanlah mereka (tidak mengetahui hadits ini)
hadith|32|Telah menceritakan kepada kami [Ishaq bin Manshur] telah mengabarkan kepada kami [Mu'adz bin Hisyam] dia berkata, telah menceritakan kepada kami [bapakku] dari [Qatadah] dia berkata, telah menceritakan kepada kami [Anas bin Malik] bahwa Nabi Allah (dalam satu perjalanan), sedangkan Mu'adz bin Jabal dibonceng di atas kendaraan beliau, Rasulullah shallallahu 'alaihi wasallam lalu memanggil: "Wahai Mu'adz!" Mu'adz menyahut, "Aku penuhi panggilanmu wahai Rasulullah". Rasulullah shallallahu 'alaihi wasallam memanggil lagi: "Wahai Mu'adz!" Aku menyahut lagi, "Aku penuhi panggilanmu wahai Rasulullah". Rasulullah shallallahu 'alaihi wasallam memanggil: "Wahai Mu'adz!" Aku menyahut lagi, "Aku penuhi panggilanmu wahai Rasulullah." Rasulullah shallallahu 'alaihi wasallam kemudian bersabda: "Barangsiapa yang mengucap dua Kalimah Syahadat yaitu: tidak ada tuhan (yang berhak disembah) selain Allah dan bahwa Muhammad hamba dan utusan-Nya niscaya dia selamat dari api Neraka." Kemudian Mu'adz berkata, "Bolehkah aku memberitahu perkara ini kepada manusia agar mereka sebarkan berita gembira ini?" Rasulullah shallallahu 'alaihi wasallam bersabda: "Kalau (berbuat) begitu, maka mereka akan bersandar dengannya." Lalu Mu'adz menyebarkan kabar tersebut menjelang kematiannya khawatir menanggung salah (karena menyembunyikan hadits)
hadith|33a|
hadith|33b|
chapter||
hadith|34|Telah menceritakan kepada kami [Muhammad bin Yahya bin Abu Umar al-Makki] dan [Bisyr bin al-Hakam] keduanya berkata, telah menceritakan kepada kami [Abdul Aziz] -yaitu Ibnu Muhammad ad-Darawardi- dari [Yazid bin al-Had] dari [Muhammad bin Ibrahim] dari [Amir bin Sa'ad] dari [al-Abbas bin Abdul Muththalib] bahwa dia mendengar Rasulullah shallallahu 'alaihi wasallam bersabda: "Orang yang ridla dengan Allah sebagai Rabb dan Islam sebagai agama serta Muhammad sebagai Rasul, maka dia telah merasakan nikmatnya iman
chapter||
hadith|35a|
hadith|35b|Telah menceritakan kepada kami [Zuhair bin Harb] telah menceritakan kepada kami [Jarir] dari [Suhail] dari [Abdullah bin Dinar] dari [Abu Shalih] dari [Abu Hurairah] dia berkata, "Rasulullah shallallahu 'alaihi wasallam bersabda: "Iman itu ada tujuh puluh tiga sampai tujuh puluh sembilan, atau enam puluh tiga sampai enam puluh sembilan cabang. Yang paling utama adalah perkataan, LAA ILAAHA ILLALLAHU (Tidak ada tuhan yang berhak disembah selain Allah). Dan yang paling rendah adalah menyingkirkan gangguan dari jalan. Dan malu itu adalah sebagian dari iman
hadith|36a|
hadith|36b|
hadith|37a|
hadith|37b|Telah menceritakan kepada kami [Muhammad bin al-Mutsanna] dan [Muhammad bin Basysyar] dan lafazh tersebut milik Ibnu al-Mutsanna, keduanya berkata, telah menceritakan kepada kami [Muhammad bin Ja'far] telah menceritakan kepada kami [Syu'bah] dari [Qatadah] dia berkata, "Saya mendengar [Abu as Sawwar] menceritakan, bahwa dia mendengar [Imran bin Hushain] menceritakan dari Nabi shallallahu 'alaihi wasallam, bahwa beliau bersabda: "Malu itu tidak membawa kecuali kebaikan." Busyair bin Ka'ab berkata, "Itu tertulis dalam hikmah bahwa dari rasa malu itu timbul kewibawaan dan ketenangan." Maka [Imran] pun berkata, "Aku akan menceritakan kepadamu (hadits) dari Rasulullah shallallahu 'alaihi wasallam, dan kamu (silahkan) ceritakan kepadaku apa yang ada dalam lembaran-lemabaranmu
hadith|37c|Telah menceritakan kepada kami [Yahya bin Habib al-Haritsi] telah menceritakan kepada kami [Hammad bin Zaid] dari [Ishaq] -yaitu Ibnu Suwaid- bahwa [Abu Qatadah] menceritakan hadits, dia berkata, "Kami berada di sisi Imran bin Hushain dalam sebuah rombongan, dan di antara kami ada Busyair bin Ka'ab, maka [Imran bin Hushain], saat itu, menceritakan kepada kami, dia katakan, 'Rasulullah shallallahu 'alaihi wasallam bersabda: "Malu itu adalah baik semuanya." Atau dia berkata, "Malu itu semuanya adalah baik." Maka Busyair bin Ka'ab berkata, "Sungguh, dalam sebagian kitab atau hikmah kami mendapatkan bahwa dari rasa malu itu akan muncul ketenangan dan kewibawaan kepada Allah, dan dari malu itu ada kelemahan." Maka Imran marah hingga kedua matanya merah seraya berkata, "Kenapa kulihat aku ceritakan kepadamu dari Rasulullah naun kamu justru menentang!" Abu Qatadah berkata, "Maka Imran mengulangi hadits tersebut." Abu Qatadah berkata, "Dan Busyair juga mengulanginya lagi, sehingga Imran marah." Abu Qatdah melanjutkan, "Maka kita tetap mengatakan tentangnya, karena kata-kata tersebut berasal dari kita wahai Abu Nujaid. Itu tidak apa-apa." Telah menceritakan kepada kami [Ishaq bin Ibrahim] telah mengabarkan kepada kami [an-Nadlr] telah menceritakan kepada kami [Abu Na'amah al-Adawi] dia berkata, aku telah mendengar [Hujair bin ar-Rabi' al-Adawi] berkata dari [Imran bin Hushain] dari Nabi shallallahu 'alaihi wasallam dengan semisal hadits Hammad bin Zaid
chapter||
hadith|38|Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] dan [Abu Kuraib] keduanya berkata, telah menceritakan kepada kami [Ibnu Numair]. (dalam riwayat lain disebutkan) Dan telah menceritakan kepada kami [Qutaibah bin Sa'id] dan [Ishaq bin Ibrahim] semuanya dari [Jarir]. (dalam riwayat lain disebutkan) Dan telah menceritakan kepada kami [Abu Kuraib] telah menceritakan kepada kami [Abu Usamah] semuanya dari [Hisyam bin Urwah] dari [bapaknya] dari [Sufyan bin Abdullah ats-Tsaqafi] dia berkata, "Saya berkata, 'Wahai Rasulullah, katakanlah kepadaku dalam Islam suatu perkataan yang mana aku tidak menanyakannya kepada seorang pun tentangnya setelahmu -dan dalam riwayat hadits Abu Usamah- selainmu.' Maka beliau menjawab: 'Katakanlah, 'aku beriman kepada Allah' lalu beristiqamahlah
chapter||
hadith|39|Telah menceritakan kepada kami [Qutaibah bin Sa'id] telah menceritakan kepada kami [Laits]. (dalam riwayat lain disebutkan) Dan telah menceritakan kepada kami [Muhammad bin Rumh bin al-Muhajir] telah mengabarkan kepada kami [al-Laits] dari [Yazid bin Abu Habib] dari [Abu al-Khair] dari [Abdullah bin Amru] bahwa seorang laki-laki bertanya Rasulullah shallallahu 'alaihi wasallam, "Islam yang bagaimana yang paling baik?" Beliau menjawab: "Kamu memberi makan, dan mengucapkan salam kepada orang yang kamu kenal dan orang yang tidak kamu kenal
hadith|40|Telah menceritakan kepada kami [Abu ath-Thahir Ahmad bin Amru bin Abdullah bin Amru bin Sarh al-Mishri] telah mengabarkan kepada kami [Ibnu Wahab] dari [Amru bin al-Harits] dari [Yazid bin Abu Habib] dari [Abu al-Khair] bahwa dia mendengar [Abdullah bin Amru bin al-Ash] keduanya berkata, "Sesungguhnya seorang laki-laki bertanya kepada Rasulullah shallallahu 'alaihi wasallam, "Muslim yang bagaimana yang paling baik?" Beliau menjawab: "Yaitu seorang Muslim yang orang lain merasa aman dari gangguan lisan dan tangannya
hadith|41|Telah menceritakan kepada kami [Hasan al-Hulwani] dan [Abd bin Humaid] semuanya dari [Abu Ashim], [Abd] berkata, telah memberitakan kepada kami [Abu Ashim] dari [Ibnu Juraij] bahwa dia mendengar [Abu az-Zubair] dia berkata, "Saya mendengar [Jabir] berkata, 'Saya mendengar Nabi shallallahu 'alaihi wasallam bersabda: "Seorang muslim (yang sejati) adalah orang yang mana kaum muslimin lainnya selamat dari (bahaya) lisan dan tangannya
hadith|42a|
hadith|42b|
chapter||
hadith|43a|
hadith|43b|Telah menceritakan kepada kami [Muhammad bin al-Mutsanna] dan [Ibnu Basysyar] keduanya berkata, telah menceritakan kepada kami [Muhammad bin Ja'far] telah menceritakan kepada kami [Syu'bah] dia berkata, Saya mendengar [Qatadah] menceritakan hadits dari [Anas] dia berkata, "Rasulullah shallallahu 'alaihi wasallam bersabda: "Tiga perkara jika itu ada pada seseorang maka ia akan merasakan manisnya iman; orang yang mencintai orang lain, ia tidak mencintainya kecuali karena Allah, orang yang Allah dan Rasul-Nya lebih ia cintai daripada selain keduanya, dan orang yang lebih suka untuk dilemparkan kepada api daripada dia kembali kepada kekafiran setelah Allah menyelamatkannya dari kekafiran tersebut." Telah menceritakan kepada kami [Ishaq bin Manshur] telah memberitakan kepada kami [an-Nadlar bin Syumail] telah memberitakan kepada kami [Hammad] dari [Tsabit] dari [Anas] dia berkata, "Rasulullah shallallahu 'alaihi wasallam bersabda sebagaimana hadits mereka, hanya saja dia menyebutkan, 'Daripada dia kembali dalam keadaan Yahudi atau Nashrani
hadith|43c|
chapter||
hadith|44a|
hadith|44b|Telah menceritakan kepada kami [Muhammad bin al-Mutsanna] dan [Ibnu Basysyar] keduanya berkata, telah menceritakan kepada kami [Muhammad bin Ja'far] telah menceritakan kepada kami [Syu'bah] dia berkata, saya mendengar [Qatadah] menceritakan hadits dari [Anas bin Malik] dia berkata, "Rasulullah shallallahu 'alaihi wasallam bersabda: "Tidaklah salah seorang dari kalian beriman hingga aku lebih dia cintai daripada anaknya, orang tuanya dan manusia semuanya
chapter||
hadith|45a|
hadith|45b|Telah menceritakan kepada kami [Zuhair bin Harb] telah menceritakan kepada kami [Yahya bin Sa'id] dari [Husain al-Mu'allim] dari [Qatadah] dari [Anas] dari Nabi shallallahu 'alaihi wasallam, beliau bersabda: "Demi Dzat yang jiwaku berada di tangan-Nya, tidaklah seorang hamba beriman hingga dia mencintai untuk tetangganya, atau beliau mengatakan, 'untuk saudaranya sebagaimana yang ia sukai untuk dirinya sendiri
chapter||
hadith|46|Telah menceritakan kepada kami [Yahya bin Ayyub] dan [Qutaibah bin Sa'id] serta [Ali bin Hujr] semuanya dari [Isma'il bin Ja'far], [Ibnu Ayyub] berkata, telah menceritakan kepada kami [Ismail] dia berkata, telah mengabarkan kepada kami [al-Ala'] dari [bapaknya] dari [Abu Hurairah] bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: "Tidak akan masuk surga, orang yang mana tetangganya tidak aman dari bahayanya
chapter||
hadith|47a|
hadith|47b|Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] telah menceritakan kepada kami [Abu al-Ahwash] dari [Abu Hushain] dari [Abu Shalih] dari [Abu Hurairah] dia berkata, "Rasulullah shallallahu 'alaihi wasallam berkata, "Barangsiapa beriman kepada Allah dan hari akhir, maka janganlah dia menyakiti tetangganya. Dan barangsiapa beriman kepada Allah dan hari akhir maka hendaklah dia memuliakan tamunya. Dan barangsiapa beriman kepada Allah dan hari akhir, maka hendaklah dia mengucapkan perkataan yang baik atau diam." Dan telah menceritakan kepada kami [Ishaq bin Ibrahim] telah mengabarkan kepada kami [Isa bin Yunus] dari [al-A'masy] dari [Abu Shalih] dari [Abu Hurairah] dia berkata, "Rasulullah shallallahu 'alaihi wasallam bersabda seperti hadits Abu Hushain, hanya dia menyebutkan, 'Dan hendaklah dia berbuat baik kepada tetangganya
hadith|47c|
hadith|48|Telah menceritakan kepada kami [Zuhair bin Harb] dan [Muhammad bin Abdullah bin Numair] semuanya dari [Ibnu Uyainah] berkata [Numair] telah menceritakan kepada kami [Sufyan] dari [Amru] bahwa dia mendengar [Nafi' bin Jubair] mengabarkan dari [Abu Syuraih al-Khuza'i] bahwa Nabi shallallahu 'alaihi wasallam bersabda: "Barangsiapa beriman kepada Allah dan hari akhir hendaklah dia berbuat baik kepada tetangganya. Barangsiapa beriman kepada Allah dan hari akhir hendaklah dia memuliakan tamunya. Dan barangsiapa beriman kepada Allah dan hari akhir hendaklah dia mengucapkan perkataan yang baik atau diam
chapter||
hadith|49a|
hadith|49b|
hadith|50a|
hadith|50b|
chapter||
hadith|51|Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] telah menceritakan kepada kami [Abu Usamah]. (dalam riwayat lain disebutkan) Dan telah menceritakan kepada kami [Ibnu Numair] telah menceritakan kepada kami [bapakku]. (dalam riwayat lain disebutkan) Dan telah menceritakan kepada kami [Abu Kuraib] telah menceritakan kepada kami [Ibnu Idris] semuanya dari [Ismail bin Abu Khalid]. (dalam riwayat lain disebutkan) Dan telah menceritakan kepada kami [Yahya bin Habib al-Haritsi] dan lafazh tersebut miliknya, telah menceritakan kepada kami [Mu'tamir] dari [Ismail] dia berkata, saya mendengar [Qais] meriwayatkan dari [Abu Mas'ud] dia berkata, "Nabi shallallahu 'alaihi wasallam memberi isyarat dengan tangan ke arah Yaman, seraya bersabda: "Ingatlah, sesungguhnya iman ada di sini (Yaman), sedangkan kekerasan dan kekakuan hati ada pada penggembala yang bersuara keras di dekat pangkal ekor unta ketika muncul sepasang tanduk setan pada Bani Rabi'ah dan Bani Mudlar
hadith|52a|
hadith|52b|
hadith|52c|Dan telah menceritakan kepada kami [Amru an-Naqid] dan [Hasan al-Hulwani] keduanya berkata, telah menceritakan kepada kami [Ya'qub] -yaitu Ibnu Ibrahim bin Sa'd- telah menceritakan kepada kami [bapakku] dari [Shalih] dari [al-A'raj] dia berkata, [Abu Hurairah] berkata; "Rasulullah shallallahu 'alaihi wasallam bersabda: "Telah datang penduduk Yaman, mereka adalah kaum yang paling lembut hatinya. Fiqh ada pada orang Yaman. Hikmah juga ada pada orang Yaman
hadith|52d|Telah menceritakan kepada kami [Yahya bin Yahya] dia berkata, aku membacakannya di hadapan [Malik]; dari [Abu az-Zinad] dari [al-A'raj] dari [Abu Hurairah] bahwa Rasulullah shallallahu 'alaihi wasallam berkata, "Puncak kekafiran berada pada arah timur (daerah kaum majusi), dan kebanggaan dan kesombongan ada pada pemilik kuda dan unta yang menggembala, yaitu kaum Badui, sedangkan ketenangan ada pada penggembala kambing (maksudnya penduduk Yaman)
hadith|52e|Telah menceritakan kepada kami [Yahya bin Ayyub] dan [Qutaibah] serta [Ibnu Hujr] dari [Ismail bin Ja'far] berkata [Ibnu Ayyub] telah menceritakan kepada kami [Ismail] dia berkata, telah mengabarkan kepadaku [al-Ala'] dari [bapaknya] dari [Abu Hurairah] bahwa Rasulullah shallallahu 'alaihi wasallam bersabda: "Iman itu ada pada Yaman, kekufuran itu ada pada arah timur (maksudnya kaum Majusi), ketenangan ada pada penggembala kambing (maksudnya penduduk Yaman), dan kesombongan dan riya' itu ada pada orang-orang yang bersuara keras; pengembala kuda dan unta (orang badui)
hadith|52f|Telah menceritakan kepada kami [Harmalah bin Yahya] telah mengabarkan kepada kami [Ibnu Wahab] dia berkata, telah mengabarkan kepadaku [Yunus] dari [Ibnu Syihab] dia berkata, telah mengabarkan kepadaku [Abu Salamah bin Abdurrahman] bahwa [Abu Hurairah] berkata, "Saya mendengar Rasulullah shallallahu 'alaihi wasallam bersabda: "Kebanggaan dan kesombongan ada pada kaum penggembala, yaitu kaum Badui, sedangkan ketenangan ada pada penggembala kambing (maksudnya penduduk Yaman)." Dan telah menceritakan kepada kami [Abdullah bin Abdurrahman ad-Darimi] telah mengabarkan kepada kami [Abu al-Yaman] telah mengabarkan kepada kami [Syu'aib] dari [az-Zuhri] dengan sanad ini semisalnya, dan dia menambahkan, "Iman itu ada pada orang Yaman, dan hikmah pada orang Yaman
hadith|52g|
hadith|52h|Telah menceritakan kepada kami [Abdullah bin Abdurrahman] telah mengabarkan kepada kami [Abu al-Yaman] dari [Syu'aib] dari [az-Zuhri] telah menceritakan kepada kami [Sa'id bin al-Musayyab] bahwa [Abu Hurairah] berkata, "Saya mendengar Nabi shallallahu 'alaihi wasallam bersabda: "Telah datang penduduk Yaman, mereka adalah kaum yang paling lembut hatinya, dan paling lemah hatinya. Iman itu ada pada orang Yaman, hikmah pada orang Yaman dan ketenangan ada pada orang Yaman. Sedangkan kebanggaan dan kesombongan ada pada penggembala, kaum Badui, yaitu arah terbitnya matahari
hadith|52i|Telah menceritakan kepada kami [Abu Bakar bin Abu Syaibah] dan [Abu Kuraib] keduanya berkata, telah menceritakan kepada kami [Abu Mu'awiyah] dari [al-A'masy] dari [Abu Shalih] dari [Abu Hurairah] dia berkata, "Rasulullah shallallahu 'alaihi wasallam bersabda: "Telah datang penduduk Yaman kepada kalian, mereka adalah orang yang paling halus hatinya, dan paling lembut hatinya. Iman ada pada orang Yaman dan hikmah ada pada orang Yaman, sementara pokok kekufuran ada pada arah timur (kaum Majusi)." Dan telah menceritakan kepada kami [Qutaibah bin Sa'id] dan [Zuhair bin Harb] keduanya berkata, telah menceritakan kepada kami [Jarir] dari [al-A'masy] dengan sanad ini, dan dia tidak menyebutkan, 'Pokok kekufuran ada pada arah timur.' Dan telah menceritakan kepada kami [Muhammad bin al-Mutsanna] telah menceritakan kepada kami [Ibnu Abu Adi]. (dalam riwayat lain disebutkan) Dan telah menceritakan kepada kami [Bisyr bin Khalid] telah menceritakan kepada kami [Muhammad] -yaitu Ibnu Ja'far- keduanya berkata, telah menceritakan kepada kami [Syu'bah] dari [al-A'masy] dengan sanad ini seperti hadits Jarir, dan dia menambahkan, 'Kebanggaan dan kesombongan ada pada penggembala unta, sedangkan ketenangan ada pada penggembala kambing
hadith|52j|
hadith|52k|
hadith|53|Dan telah menceritakan kepada kami [Ishaq bin Ibrahim] telah mengabarkan kepada kami [Abdullah bin al-Harits al-Makhzumi] dari [Ibnu Juraij] dia berkata, telah mengabarkan kepada kami [Abu az-Zubair] bahwa dia mendengar [Jabir bin Abdullah] berkata, "Rasulullah shallallahu 'alaihi wasallam bersabda: "Keras dan keringnya hati berada pada orang Timur, sedangkan iman berada pada ahli Hijaz
